"event.id","visible","timestamp","location.long","location.lat","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name"
14098526275,"true","2014-03-22 04:38:17.000",101.953419979885,14.5123205111921,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526276,"true","2014-03-22 07:45:55.000",101.953419979885,14.5123205111921,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526277,"true","2014-03-22 17:07:49.000",101.953419979885,14.5123205111921,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526278,"true","2014-03-22 22:28:48.000",101.955402890015,14.5115549835779,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526279,"true","2014-03-23 03:45:45.000",101.952687957815,14.5130431824634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526280,"true","2014-03-23 06:07:28.000",101.954863839101,14.512148793505,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526281,"true","2014-03-23 16:55:19.000",101.956259367362,14.5132239570371,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526282,"true","2014-03-23 21:31:34.000",101.956772409801,14.5127659372984,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526283,"true","2014-03-24 02:25:46.000",101.956772409801,14.5127659372984,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526284,"true","2014-03-24 06:13:05.000",101.956772409801,14.5127659372984,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526285,"true","2014-03-24 16:26:33.000",101.956772409801,14.5127659372984,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526286,"true","2014-03-24 21:22:35.000",101.956772409801,14.5127659372984,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526287,"true","2014-03-25 02:21:24.000",101.956050267884,14.5135336479271,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526288,"true","2014-03-25 05:58:00.000",101.956050267884,14.5135336479271,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526289,"true","2014-03-25 18:22:06.000",101.951347789643,14.5056545901628,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526290,"true","2014-03-25 20:07:00.000",101.950997029564,14.5057673755676,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526291,"true","2014-03-26 01:53:23.000",101.953984270336,14.5045467119179,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526292,"true","2014-03-26 03:01:36.000",101.951901444008,14.5061623939145,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526293,"true","2014-03-26 06:20:54.000",101.950126819775,14.505155177423,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526294,"true","2014-03-26 17:21:53.000",101.946648278494,14.504277724834,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526295,"true","2014-03-26 20:59:03.000",101.947337598521,14.504530967481,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526296,"true","2014-03-27 02:31:27.000",101.947337598521,14.504530967481,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526297,"true","2014-03-27 05:51:54.000",101.947337598521,14.504530967481,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526298,"true","2014-03-27 16:33:58.000",101.947337598521,14.504530967481,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526299,"true","2014-03-27 20:17:44.000",101.947337598521,14.504530967481,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526300,"true","2014-03-28 06:37:08.000",101.959775555996,14.5210997763762,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526301,"true","2014-03-28 17:43:20.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526302,"true","2014-03-28 20:56:42.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526303,"true","2014-03-29 01:58:26.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526304,"true","2014-03-29 05:56:09.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526305,"true","2014-03-29 17:29:31.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526306,"true","2014-03-29 20:57:31.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526307,"true","2014-03-30 02:30:46.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526308,"true","2014-03-30 06:02:20.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526309,"true","2014-03-30 16:57:28.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526310,"true","2014-03-30 20:49:09.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526311,"true","2014-03-31 04:05:05.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526312,"true","2014-03-31 05:55:37.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526313,"true","2014-03-31 17:06:13.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526314,"true","2014-03-31 20:55:31.000",101.956372682912,14.523843000197,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526315,"true","2014-04-01 01:32:22.000",101.956325617456,14.5237894079518,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526316,"true","2014-04-01 05:45:24.000",101.956325617456,14.5237894079518,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526317,"true","2014-04-01 15:57:00.000",101.956325617456,14.5237894079518,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526318,"true","2014-04-01 18:48:00.000",101.956325617456,14.5237894079518,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526319,"true","2014-04-02 01:17:23.000",101.956325617456,14.5237894079518,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526320,"true","2014-04-02 07:06:42.000",101.950999928699,14.519268766837,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526321,"true","2014-04-02 16:30:00.000",101.950999928699,14.519268766837,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526322,"true","2014-04-03 04:05:46.000",101.941447297868,14.5147558787423,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526323,"true","2014-04-03 05:47:52.000",101.94427077528,14.5088502208589,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526324,"true","2014-04-03 16:56:00.000",101.947117788353,14.5047324128036,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526325,"true","2014-04-03 20:08:00.000",101.95173251024,14.5053065695747,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526326,"true","2014-04-04 01:28:00.000",101.95173251024,14.5053065695747,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526327,"true","2014-04-04 16:20:14.000",101.952245041875,14.5069076469992,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526328,"true","2014-04-04 20:27:47.000",101.952245041875,14.5069076469992,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526329,"true","2014-04-05 02:08:19.000",101.952245041875,14.5069076469992,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526330,"true","2014-04-05 05:56:48.000",101.952245041875,14.5069076469992,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526331,"true","2014-04-05 16:12:20.000",101.952245041875,14.5069076469992,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526332,"true","2014-04-05 21:11:59.000",101.952245041875,14.5069076469992,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526333,"true","2014-04-06 01:59:58.000",101.954177450246,14.4974458826795,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526334,"true","2014-04-06 05:00:06.000",101.954177450246,14.4974458826795,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526335,"true","2014-04-06 16:18:06.000",101.954177450246,14.4974458826795,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526336,"true","2014-04-06 20:36:20.000",101.954177450246,14.4974458826795,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526337,"true","2014-04-07 02:03:15.000",101.955099740065,14.4963957032747,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526338,"true","2014-04-07 05:57:48.000",101.955099740065,14.4963957032747,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526339,"true","2014-04-07 17:23:48.000",101.959125469064,14.4993974654221,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526340,"true","2014-04-07 20:54:39.000",101.960377219786,14.5001222199094,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526341,"true","2014-04-08 04:01:21.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526342,"true","2014-04-08 05:43:07.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526343,"true","2014-04-08 16:40:22.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526344,"true","2014-04-09 05:11:59.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526345,"true","2014-04-09 20:37:50.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526346,"true","2014-04-10 02:05:34.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526347,"true","2014-04-10 05:26:27.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526348,"true","2014-04-11 03:45:50.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526349,"true","2014-04-11 16:35:34.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526350,"true","2014-04-11 20:35:19.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526351,"true","2014-04-12 05:37:44.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526352,"true","2014-04-12 16:49:53.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526353,"true","2014-04-12 21:04:17.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526354,"true","2014-04-13 02:07:12.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526355,"true","2014-04-13 05:03:19.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526356,"true","2014-04-13 16:30:00.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526357,"true","2014-04-13 21:44:49.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526358,"true","2014-04-14 04:46:12.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526359,"true","2014-04-14 16:10:48.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526360,"true","2014-04-14 20:35:24.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526361,"true","2014-04-15 02:06:30.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526362,"true","2014-04-15 15:54:11.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526363,"true","2014-04-15 20:58:39.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526364,"true","2014-04-16 01:02:27.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526365,"true","2014-04-16 16:15:17.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526366,"true","2014-04-17 01:40:24.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526367,"true","2014-04-17 07:58:43.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526368,"true","2014-04-17 16:23:08.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526369,"true","2014-04-17 20:37:04.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526370,"true","2014-04-18 06:18:46.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526371,"true","2014-04-18 16:13:16.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526372,"true","2014-04-18 20:55:45.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526373,"true","2014-04-19 02:10:00.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526374,"true","2014-04-19 05:45:53.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526375,"true","2014-04-19 16:20:17.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526376,"true","2014-04-19 20:40:05.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526377,"true","2014-04-19 22:42:44.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526378,"true","2014-04-20 02:59:22.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526379,"true","2014-04-20 06:15:00.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526380,"true","2014-04-20 16:00:26.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526381,"true","2014-04-20 20:51:17.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526382,"true","2014-04-21 04:13:37.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526383,"true","2014-04-22 00:00:00.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526384,"true","2014-04-22 07:48:00.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526385,"true","2014-04-22 15:59:20.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526386,"true","2014-04-22 21:12:21.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526387,"true","2014-04-23 03:15:00.000",101.952212719542,14.4995748396634,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526388,"true","2014-04-25 02:18:36.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526389,"true","2014-04-25 04:37:49.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526390,"true","2014-04-25 16:10:28.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526391,"true","2014-04-26 02:18:46.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526392,"true","2014-04-26 05:24:38.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526393,"true","2014-04-26 16:35:00.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526394,"true","2014-04-26 20:58:00.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526395,"true","2014-04-27 02:30:03.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526396,"true","2014-04-27 06:05:01.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526397,"true","2014-04-27 16:35:41.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526398,"true","2014-04-27 21:16:03.000",101.947453145166,14.5020549982919,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526399,"true","2014-04-28 03:58:38.000",101.944538986063,14.5017935603017,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526400,"true","2014-04-28 05:41:41.000",101.944538986063,14.5017935603017,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526401,"true","2014-04-28 17:20:10.000",101.944538986063,14.5017935603017,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526402,"true","2014-04-28 21:44:28.000",101.944030863429,14.5012219450577,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526403,"true","2014-04-29 03:19:21.000",101.941363136865,14.5006683767183,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526404,"true","2014-04-29 16:14:49.000",101.94133003204,14.5016712471876,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526405,"true","2014-04-29 21:46:46.000",101.945099968335,14.5056608628177,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526406,"true","2014-04-30 02:02:47.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526407,"true","2014-04-30 05:43:34.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526408,"true","2014-04-30 16:02:57.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526409,"true","2014-04-30 20:54:34.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526410,"true","2014-05-01 02:07:29.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526411,"true","2014-05-01 16:05:42.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526412,"true","2014-05-01 21:23:41.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526413,"true","2014-05-02 02:01:02.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526414,"true","2014-05-02 05:21:35.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526415,"true","2014-05-02 16:13:13.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526416,"true","2014-05-02 23:44:34.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526417,"true","2014-05-03 02:00:00.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526418,"true","2014-05-03 16:14:43.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526419,"true","2014-05-03 21:35:40.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526420,"true","2014-05-04 01:48:23.000",101.946181876648,14.5040578050011,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526421,"true","2014-05-04 17:51:00.000",101.941362494488,14.5069359883443,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
14098526422,"true","2014-05-04 21:00:41.000",101.941362494488,14.5069359883443,"radio-transmitter","Ophiophagus hannah","AM006","AM006","King cobra (Ophiophagus hannah), Elapidae, Thailand"
